run_timestamp,run_label,version,temperature,threshold,problem_index,entry_point,pass_at_1,pass_at_2,pre_score,post_score,improvement,latency_s,fixer_triggered,fixer_changed,gate_reverted,from_planner_cache
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,27,flip_case,1,1,,0.0,0.0,1.528,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,28,concatenate,0,1,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,29,filter_by_prefix,1,1,,0.9,0.0,2.41,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,30,get_positive,0,1,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,31,is_prime,0,0,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,32,find_zero,0,0,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,33,sort_third,0,0,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,34,unique,1,1,,0.6,0.0,1.82,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,35,max_element,1,1,,0.0,0.0,1.284,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,36,fizz_buzz,0,0,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,37,sort_even,0,0,,0.9,0.0,0.001,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,38,decode_cyclic,0,0,,0.9,0.0,0.001,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,39,prime_fib,0,0,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,40,triples_sum_to_zero,0,1,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,41,car_race_collision,0,0,,0.8,0.0,4.408,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,42,incr_list,0,0,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,43,pairs_sum_to_zero,0,0,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,44,change_base,0,0,,0.9,0.0,0.001,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,45,triangle_area,1,1,,0.0,0.0,1.302,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,46,fib4,0,0,,0.6,0.0,2.491,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,47,median,1,1,,0.7,0.0,2.573,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,48,is_palindrome,0,0,,0.9,0.0,0.003,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,49,modp,0,0,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,50,decode_shift,0,0,,0.9,0.0,0.001,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,51,remove_vowels,0,0,,0.9,0.0,0.001,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,52,below_threshold,0,0,,0.9,0.0,0.003,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,53,add,0,1,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,54,same_chars,0,0,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,55,fib,0,0,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,56,correct_bracketing,0,1,,0.9,0.0,0.001,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,57,monotonic,0,0,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,58,common,1,1,,0.6,0.0,2.342,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,59,largest_prime_factor,1,1,,0.6,0.0,2.765,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,60,sum_to_n,0,1,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,61,correct_bracketing,0,1,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,62,derivative,0,0,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,63,fibfib,0,0,,0.9,0.0,2.412,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,64,vowels_count,0,0,,0.0,0.0,1.401,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,65,circular_shift,0,0,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,66,digitSum,1,1,,0.7,0.0,2.232,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,67,fruit_distribution,0,0,,0.6,0.0,2.006,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,68,pluck,0,0,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,69,search,0,0,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,70,strange_sort_list,0,0,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,71,triangle_area,0,0,,0.9,0.0,1.714,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,72,will_it_fly,1,1,,0.6,0.0,2.424,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,73,smallest_change,0,0,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,74,total_match,0,0,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,75,is_multiply_prime,0,0,,0.6,0.0,2.214,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,76,is_simple_power,0,0,,0.9,0.0,2.527,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,77,iscube,0,0,,0.7,0.0,2.555,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,78,hex_key,0,0,,0.9,0.0,1.974,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,79,decimal_to_binary,1,1,,0.7,0.0,2.523,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,80,is_happy,0,0,,0.7,0.0,3.535,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,81,numerical_letter_grade,0,0,,0.2,0.0,2.101,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,82,prime_length,1,1,,0.6,0.0,2.457,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,83,starts_one_ends,0,0,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,84,solve,0,0,,0.0,0.0,1.293,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,85,add,0,1,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,86,anti_shuffle,0,1,,0.9,0.0,1.884,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,87,get_row,0,1,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,88,sort_array,0,0,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,89,encrypt,0,0,,0.0,0.0,1.998,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,90,next_smallest,0,0,,0.7,0.0,2.556,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,91,is_bored,0,0,,0.6,0.0,2.034,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,92,any_int,0,0,,0.7,0.0,3.56,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,93,encode,0,0,,0.7,0.0,3.38,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,94,skjkasdkd,0,0,,0.9,0.0,2.194,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,95,check_dict_case,0,0,,0.6,0.0,2.238,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,96,count_up_to,0,0,,0.9,0.0,0.002,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,97,multiply,1,1,,0.7,0.0,2.551,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,98,count_upper,0,0,,0.0,0.0,2.407,0,0,0,1
20260508_032521,codellama_retry_t05,baseline,0.0,0.6,99,closest_integer,0,0,,0.6,0.0,2.3,0,0,0,1
